Temperature;Pressure;Theta;Velocity;Power
6.0;1011.96;204.45;12.0;1421.26
5.49;1034.2;260.97;3.47;7.66
4.06;1027.54;189.25;7.86;409.15
6.33;1018.5;161.31;10.72;949.27
3.2;1029.38;279.97;6.82;282.79
3.49;1029.78;253.21;6.43;172.02
5.99;1021.63;235.02;6.3;180.69
3.58;1021.34;176.9;6.7;3.79
-1.87;1030.39;359.11;7.16;298.67
2.74;1006.98;309.08;10.48;1177.38
4.67;1027.15;179.04;12.47;1514.15
5.15;1030.39;200.91;5.32;84.51
5.82;1019.28;201.93;8.96;650.93
2.49;1033.64;297.55;3.99;8.54
3.53;1035.5;321.64;5.56;8.53
1.87;1033.04;299.38;6.48;210.93
3.37;1030.9;274.46;8.37;8.21
4.31;1009.95;282.73;9.31;698.0
2.62;1024.64;130.52;7.66;355.11
3.73;1005.46;308.89;12.94;1808.19
6.92;1027.67;219.49;5.17;67.68
4.34;1023.72;163.03;7.35;331.88
2.6;1035.06;301.21;3.66;8.5
7.44;1013.94;290.97;17.76;2020.44
-1.53;1031.78;239.61;2.22;8.25
2.56;1033.8;296.43;4.65;8.46
4.7;1011.08;235.42;18.12;2018.66
6.19;1017.9;206.75;10.03;893.68
5.13;1019.69;227.08;17.29;2018.4
4.45;1029.19;287.3;5.6;8.48
0.46;1001.44;284.17;15.43;1844.21
-1.85;1001.93;285.48;10.25;1049.07
4.69;1015.03;291.94;3.38;4.28
2.29;1029.9;326.07;5.08;50.18
4.27;1028.35;250.41;7.62;395.57
4.42;1028.31;219.51;6.42;194.27
-4.25;1000.8;334.34;0.86;7.52
-2.32;1002.31;286.64;7.07;321.65
5.01;998.91;228.32;8.16;459.6
4.03;1035.44;330.52;4.74;7.79
3.31;1030.63;262.87;5.0;8.38
5.17;1014.63;197.14;7.14;326.49
7.22;1034.56;202.95;2.37;8.29
5.53;1029.72;180.83;10.03;879.46
2.76;1029.14;191.83;5.07;7.98
4.13;1022.37;212.4;5.98;3.78
3.54;1035.29;322.92;5.08;8.29
6.75;1028.59;320.67;6.04;124.6
3.47;1012.93;278.34;12.2;1370.62
4.57;1023.47;235.0;8.78;605.57
7.69;1034.31;200.83;3.11;8.25
1.3;1031.69;302.06;5.19;89.84
5.38;985.07;246.9;14.36;1948.91
3.85;1026.35;225.81;11.43;1269.84
7.1;1034.54;258.04;4.56;8.24
4.95;1030.19;174.1;8.84;583.24
4.45;1009.98;271.2;10.0;841.42
7.4;1028.48;179.49;9.61;777.25
4.86;1015.24;258.03;14.54;1978.25
4.62;983.05;270.58;15.27;1991.66
6.5;1027.93;187.43;6.35;192.2
2.59;1034.06;116.38;1.14;8.21
7.59;1034.42;214.85;2.43;8.15
4.99;999.03;258.17;17.74;2022.6
