Temperature;Pressure;Theta;Velocity;Power
3.95;1025.47;224.03;12.68;1638.89
5.68;1022.9;304.14;13.97;1916.9
7.4;1029.66;118.16;5.74;7.96
4.06;1029.29;281.33;6.42;8.4
4.89;1014.88;260.91;14.67;1992.93
2.74;1024.52;127.03;7.25;325.67
4.73;1025.63;220.9;6.85;284.46
3.1;1029.83;252.24;4.98;54.16
1.6;1029.68;279.21;4.7;7.25
5.62;1028.06;310.94;6.87;329.98
3.53;1035.5;321.64;5.56;8.53
6.06;1018.34;193.11;11.14;1143.36
1.94;986.22;306.48;16.68;2020.35
0.74;1028.38;179.2;4.76;8.13
3.1;1032.23;170.65;8.09;443.27
3.92;1027.89;267.95;6.71;8.54
1.88;1031.37;309.64;4.39;51.4
6.31;1024.24;281.98;6.68;238.38
4.39;1005.14;196.83;8.68;572.92
4.41;1027.54;284.54;6.32;8.41
2.92;1010.84;237.02;4.71;3.69
4.45;1024.76;221.98;6.38;203.48
4.31;1009.95;282.73;9.31;698.0
5.33;1028.94;186.27;9.17;681.64
3.87;1025.85;268.05;8.77;598.8
-2.34;1001.94;282.37;7.12;305.34
0.52;1015.57;137.84;6.57;3.54
5.07;1008.04;246.54;12.85;1622.08
2.68;1029.03;188.99;3.99;7.71
4.2;1029.52;166.54;9.43;683.43
3.07;1029.28;172.98;7.71;385.46
5.01;1014.91;210.91;5.37;87.08
0.85;1028.81;193.26;3.55;8.0
7.56;1016.0;296.83;13.48;1771.27
4.41;1027.77;210.52;6.81;269.35
6.08;1023.54;301.64;13.01;1850.36
3.4;1027.73;278.92;7.94;470.98
4.28;1028.49;245.14;4.87;46.38
4.87;1010.71;271.77;11.32;1236.28
3.42;1032.17;271.26;6.63;8.24
0.46;1032.13;311.64;5.25;78.43
-3.92;1000.82;230.13;1.12;7.77
3.92;1008.14;261.87;12.52;1594.05
-5.05;1001.78;334.32;0.96;7.73
7.36;1013.7;289.39;17.02;2020.44
4.22;1026.38;212.32;4.67;7.05
4.73;1034.08;214.9;3.93;8.04
4.23;1027.87;291.34;5.79;162.26
7.43;1015.27;293.42;14.0;1840.49
3.07;1035.2;314.54;2.56;8.66
4.41;1028.05;200.31;3.01;7.99
3.21;1004.03;298.65;12.87;1854.18
4.62;1011.72;235.97;17.82;2019.84
4.21;1028.87;225.46;7.2;321.64
4.43;1028.26;235.87;5.17;67.72
4.04;1009.92;271.73;10.17;908.09
5.56;1016.27;205.34;10.42;969.65
5.57;1014.08;209.05;9.03;649.3
4.64;1023.56;251.61;7.3;332.4
4.54;1028.22;212.06;6.03;51.14
1.4;1027.83;137.69;5.38;66.31
5.52;1015.11;275.8;15.28;2013.51
3.83;1023.09;229.85;4.88;3.69
4.44;1013.84;281.29;2.94;4.11
4.4;1028.52;250.31;5.37;82.25
3.66;1029.44;226.62;7.42;381.29
6.35;1009.32;266.43;16.38;2015.38
6.04;1014.22;212.57;15.18;2011.92
2.31;1011.3;265.51;6.14;3.67
1.05;981.51;294.84;17.64;727.65
4.29;1023.33;224.33;6.02;3.73
-4.47;1001.05;316.03;1.42;7.63
5.99;1019.87;290.55;6.21;3.89
5.32;1029.65;119.85;5.18;56.56
4.22;1012.35;283.35;11.9;1428.61
4.69;1007.15;158.3;6.32;3.68
6.48;1009.93;196.31;13.34;1772.06
5.26;1025.38;259.0;4.59;6.81
5.69;1028.3;177.23;4.76;7.21
0.4;1001.5;282.53;11.95;1301.05
2.74;1029.08;190.42;4.55;7.79
5.97;1028.63;313.16;6.07;153.22
3.26;1032.67;355.67;6.96;217.17
2.65;1010.73;234.57;6.14;3.67
4.4;1028.41;248.88;5.44;98.56
1.05;1001.21;285.75;14.34;1906.01
-3.38;998.83;135.88;4.05;7.67
3.05;1035.18;307.08;3.23;8.74
5.14;1029.38;184.56;8.16;493.92
3.58;1010.53;232.09;8.49;545.49
3.61;1029.26;262.58;6.14;204.36
4.95;999.27;225.6;8.86;579.72
4.11;1026.74;230.28;6.93;297.99
4.22;1027.9;294.73;6.15;148.52
1.66;1033.87;101.01;2.29;8.1
2.91;980.55;298.29;16.4;2010.35
4.09;1016.74;228.4;17.44;369.19
5.25;1007.86;243.16;12.0;1410.92
1.92;1023.68;126.86;8.23;412.83
5.71;1024.75;307.16;11.16;1218.37
3.25;980.55;296.22;11.95;1589.57
-4.25;1000.8;334.34;0.86;7.52
5.27;1024.97;306.86;9.29;779.66
2.44;1029.03;182.19;5.17;7.72
4.51;1025.17;212.32;6.93;281.29
2.48;982.96;291.57;16.06;2014.74
5.54;1015.08;277.55;15.29;1997.02
0.3;1028.53;174.63;4.12;8.09
2.8;980.73;259.68;17.34;2017.56
4.5;1023.33;236.17;9.51;792.11
0.71;1032.0;339.66;6.82;238.39
0.88;1004.66;352.4;7.18;329.37
3.04;1010.77;232.05;4.75;3.66
5.26;1007.73;242.32;13.06;1739.32
5.82;1019.86;217.92;7.64;378.21
7.06;1016.6;291.37;13.36;1736.16
3.5;1012.23;297.11;12.82;1543.74
6.32;1020.95;130.91;8.46;471.58
3.16;1029.75;321.66;5.26;73.18
3.59;1029.09;220.57;6.65;240.54
0.5;1032.37;319.45;2.65;8.41
5.28;1028.43;233.59;5.91;155.92
6.78;1028.54;157.02;2.94;6.97
5.04;999.3;258.54;17.63;2020.04
2.66;1010.69;228.61;6.21;3.64
2.46;1033.14;275.99;4.57;8.49
5.41;1011.78;283.55;16.43;2019.01
4.36;1023.7;250.22;7.44;350.76
2.61;1033.05;179.18;6.38;214.7
4.4;1016.33;264.8;14.11;1953.9
2.27;1009.7;186.46;4.93;3.71
2.35;981.24;295.3;15.72;1981.87
3.77;1027.94;289.62;6.34;310.09
2.96;1035.25;315.67;4.46;8.47
4.27;1027.45;290.28;8.07;547.83
4.76;1023.35;249.85;8.39;526.79
5.5;1015.74;275.08;13.1;1739.75
7.02;1020.5;141.51;10.52;925.19
1.15;1028.8;192.22;3.31;8.02
4.19;1013.35;229.64;17.57;2020.75
0.97;1001.6;285.61;14.68;1727.37
6.13;1016.41;201.94;10.64;992.34
5.45;993.22;223.35;16.79;2020.47
3.52;1008.69;278.16;15.98;1991.68
3.3;980.65;299.03;12.91;1464.32
5.97;1021.08;232.41;7.28;332.77
0.64;1000.75;321.01;9.7;630.92
3.87;1012.41;271.75;13.11;1781.04
3.9;1008.44;169.14;5.51;3.76
4.43;1028.39;152.16;9.85;792.34
3.98;1010.35;281.45;11.46;741.51
5.25;1008.65;179.6;11.71;1311.15
5.6;998.99;243.06;12.93;1674.33
6.94;1016.8;289.97;13.22;1704.61
3.01;980.76;280.65;12.48;1590.51
6.42;1018.01;286.84;13.79;1715.67
5.34;1028.93;188.6;9.08;679.88
2.89;1029.61;178.6;6.15;190.45
-0.07;1001.72;280.53;10.12;999.52
2.48;1032.51;290.15;7.33;364.11
5.73;1011.48;198.75;12.09;1401.29
6.04;1008.45;249.11;18.14;2019.85
4.16;1025.96;141.44;6.39;175.98
-3.98;1000.57;195.36;1.0;7.77
4.49;1009.82;289.13;9.49;813.79
3.78;1026.51;266.15;6.18;8.39
2.43;1008.45;307.98;6.28;7.21
7.2;1029.31;178.54;9.56;804.94
3.38;1027.28;261.63;3.35;7.36
2.6;1034.48;294.42;3.48;8.55
5.6;1014.25;195.22;8.42;519.46
1.52;1007.59;321.92;7.37;330.45
5.74;998.91;265.31;16.97;2015.4
3.34;1008.44;308.79;6.29;7.13
4.58;982.98;278.96;14.3;1794.08
-1.53;1031.78;239.61;2.22;8.25
3.37;1031.1;266.04;6.38;8.22
2.05;1023.54;139.72;7.48;343.32
1.87;998.13;259.73;16.86;2012.63
5.61;1028.54;314.37;8.65;522.78
4.55;1016.37;261.9;13.61;1894.95
3.73;1028.88;197.18;6.59;226.4
4.67;1023.87;234.67;9.8;857.98
-0.1;1003.83;325.04;4.99;22.38
4.07;1025.85;206.4;12.45;1538.58
-0.18;998.77;319.34;14.39;1845.22
2.29;1029.9;326.07;5.08;50.18
6.5;1024.03;283.16;6.66;187.31
5.74;1027.22;295.67;6.73;233.39
6.15;1008.45;247.43;18.04;705.42
3.74;1027.78;282.43;7.48;333.93
1.46;1029.75;274.4;4.54;7.32
-3.82;1032.23;281.35;1.5;8.3
-0.35;1001.18;340.16;6.99;372.43
4.1;1030.79;108.43;3.73;7.16
5.52;1027.97;217.83;5.63;7.7
5.13;1007.96;237.22;11.54;1314.33
5.48;1011.98;283.08;16.85;2011.08
2.5;1029.61;302.45;5.23;75.14
3.82;1006.41;317.04;13.04;1639.68
6.75;1016.98;288.94;12.89;1651.69
4.65;1019.77;204.36;9.38;748.38
6.26;1028.25;162.71;8.99;587.99
5.11;1009.47;251.56;12.61;1592.86
5.59;1009.14;250.99;12.81;1651.83
5.68;1028.09;289.67;7.93;464.42
5.99;1029.88;198.97;6.98;257.56
4.69;1007.9;224.89;9.45;723.09
4.45;1027.77;212.5;6.6;228.74
1.76;1029.74;283.1;4.26;7.5
2.9;1027.11;168.68;5.65;163.74
4.86;1029.08;309.55;6.37;293.11
6.34;1029.75;182.5;9.77;868.33
3.11;1027.49;202.73;6.74;227.98
6.6;989.34;251.0;14.63;1952.74
5.28;1014.15;270.19;15.96;2013.25
7.25;1027.86;312.28;7.91;351.4
3.85;1026.36;119.17;1.94;7.86
6.74;1018.91;153.93;12.16;1343.12
2.95;1007.04;303.8;10.41;931.88
2.8;981.28;303.94;12.73;1688.08
2.02;991.61;322.27;14.84;1889.7
4.39;1028.28;214.79;6.23;169.65
6.61;1009.77;197.53;13.42;1754.98
5.78;1021.15;286.68;13.36;1760.03
5.64;1012.32;209.76;15.42;2013.08
4.21;1026.51;207.1;8.66;593.41
1.9;1033.88;111.25;3.05;8.07
5.41;1008.87;241.57;17.57;2014.51
7.31;1028.11;173.93;10.94;1064.46
4.28;1029.14;206.35;4.16;7.25
5.45;1019.5;203.3;8.34;496.82
4.75;1030.09;180.66;8.86;609.84
2.27;1011.61;298.45;11.74;1184.58
5.45;1014.18;270.14;16.68;2016.79
3.8;1027.25;233.24;10.94;1124.4
3.94;1032.22;331.9;3.66;8.1
5.35;1008.91;251.48;12.94;1676.08
2.49;1034.18;287.81;3.93;8.84
3.91;1010.48;279.74;6.4;178.73
5.45;1028.42;173.89;4.23;7.18
4.51;1028.87;293.52;3.88;8.5
5.09;1009.94;266.04;10.82;1171.22
3.26;1035.06;308.72;3.35;8.48
4.51;1028.13;290.07;5.76;185.94
4.46;1009.44;235.63;10.66;1058.16
1.85;996.23;306.37;6.56;7.39
2.42;1033.2;273.54;6.0;8.41
2.58;1011.16;264.24;5.88;3.65
4.82;1013.0;319.37;2.12;3.88
0.19;1032.6;113.19;0.42;8.11
0.34;1032.56;161.61;1.48;7.91
6.26;1010.12;270.98;15.88;2011.4
3.75;1029.13;216.7;7.87;447.7
4.92;1008.84;258.98;7.06;3.55
1.37;1027.77;135.81;5.85;113.68
-2.05;1030.39;356.8;7.09;295.58
6.48;992.22;250.91;15.36;2008.13
4.98;1015.7;248.55;13.52;1837.67
7.2;1016.07;196.6;16.99;2015.01
4.22;1028.76;204.95;4.62;7.22
1.31;1028.11;140.37;5.14;35.06
7.33;1027.99;170.88;9.79;785.16
1.77;1029.56;278.52;4.6;7.59
2.46;1033.13;178.91;6.7;241.87
-3.28;998.7;127.14;4.25;7.65
1.3;1032.32;338.84;6.35;173.95
5.57;1024.91;305.13;10.43;923.45
5.88;1029.37;182.71;8.15;455.09
5.76;1011.83;199.72;11.67;1308.34
4.48;1028.66;289.37;3.57;8.6
4.5;1012.21;235.81;17.38;2014.95
2.75;981.15;280.82;15.31;1900.55
1.91;1029.96;316.92;4.95;7.41
5.16;1007.94;232.9;11.09;1155.74
3.38;1031.53;273.7;6.88;8.23
1.51;1029.69;270.61;3.88;7.61
4.38;1030.51;117.98;3.86;7.02
1.39;999.41;285.34;17.5;2007.16
4.56;1028.52;234.08;4.72;16.38
2.72;1007.27;305.89;9.61;867.44
4.21;1029.52;320.31;5.2;80.53
3.23;980.38;282.16;16.98;2014.83
3.09;1032.17;268.46;6.02;8.29
5.54;984.21;253.18;15.06;1935.4
5.66;1012.24;209.92;15.06;2004.91
2.33;1032.62;261.12;5.45;8.4
3.23;1028.64;132.04;5.16;77.54
6.15;1029.72;191.73;7.08;284.96
4.23;1025.89;285.26;7.25;290.2
4.59;1033.97;211.7;4.97;8.0
5.63;1034.83;158.67;3.14;8.18
3.42;1034.92;230.33;3.09;8.12
4.24;1026.46;220.17;1.79;7.34
1.83;980.94;287.9;16.48;1951.37
2.48;1032.34;347.86;6.17;139.36
1.28;1027.9;172.05;5.82;127.54
5.22;1024.04;232.28;10.76;1040.38
0.88;981.91;327.7;13.84;568.77
1.36;984.19;301.3;14.5;1929.01
4.69;1000.49;210.55;9.02;667.55
3.68;1026.24;262.95;7.89;444.73
2.43;1032.63;275.69;5.5;8.34
1.95;1023.58;134.44;7.09;295.14
2.75;998.05;278.54;13.41;1725.92
3.38;1006.99;316.19;12.0;1492.66
1.76;1029.97;305.1;8.19;453.57
5.34;1028.17;228.09;4.42;7.27
4.3;1027.73;287.44;6.84;322.72
4.28;1028.56;206.14;3.83;7.21
6.24;988.72;261.18;15.02;131.19
1.96;1030.06;312.46;8.23;534.76
3.86;1025.63;138.23;8.52;459.31
6.35;1018.06;207.06;9.86;863.64
4.6;1019.94;204.08;8.77;631.23
4.41;1023.36;228.39;6.49;3.69
4.45;1023.36;228.16;6.9;3.67
4.73;1009.66;239.72;9.72;823.87
7.27;1028.21;310.75;6.63;231.55
3.47;1026.69;270.09;8.04;467.85
4.71;1010.84;279.09;12.88;1672.82
1.92;996.0;313.73;5.16;76.44
3.91;1032.34;346.27;4.39;7.91
5.08;1024.1;201.59;8.33;418.09
0.2;1032.81;155.8;1.0;8.07
4.56;1023.42;229.71;9.31;701.68
1.68;1023.51;130.81;8.41;472.77
8.8;1025.7;140.42;3.74;7.2
3.99;1026.83;229.66;6.3;197.98
3.61;1009.65;268.15;8.82;691.72
5.04;1019.98;218.18;9.42;743.13
2.89;1029.89;272.86;5.55;99.89
4.19;1030.78;102.79;3.17;7.14
4.3;1026.58;227.67;6.82;279.39
4.6;1024.85;229.63;6.52;246.5
2.07;1032.94;314.5;5.63;108.26
5.29;998.04;241.55;8.39;528.18
4.6;1023.43;238.39;10.09;909.78
2.15;982.77;291.74;12.04;1488.92
5.1;1009.48;250.6;12.59;1600.4
4.75;1025.25;220.0;6.06;170.22
4.57;1023.89;234.19;9.65;795.25
5.62;1011.28;213.69;14.94;2007.99
3.99;1024.83;217.51;12.71;1637.4
0.81;1016.08;142.57;6.13;3.66
2.48;980.96;277.72;16.67;2009.33
3.09;1035.28;313.69;4.32;8.71
4.68;1007.98;224.7;8.77;573.57
5.34;1023.33;229.76;10.78;1058.88
5.5;1014.55;249.74;13.39;1060.49
0.59;1000.41;326.72;13.94;1711.41
0.75;1001.5;281.54;12.04;1343.53
2.37;1029.1;183.81;5.19;7.64
4.93;1008.65;261.05;6.8;3.6
1.49;1031.61;302.96;5.94;151.48
2.02;992.0;319.48;13.19;1673.72
4.66;1023.53;253.44;7.54;381.21
5.11;1029.78;178.3;8.74;605.74
4.85;1023.4;228.75;9.64;815.39
0.06;999.82;354.92;7.25;256.59
4.69;1026.65;181.22;12.12;1430.79
4.84;1025.51;217.99;7.59;386.83
6.57;1018.74;156.86;10.92;1046.54
5.8;1021.81;297.29;11.45;1222.89
4.27;1026.5;227.48;1.7;7.41
-4.52;1032.4;351.9;2.59;7.81
3.97;1025.99;209.42;12.04;1474.25
3.33;980.45;281.3;18.43;2016.37
3.76;1029.5;280.62;6.24;8.38
6.16;1020.54;215.27;7.6;167.52
0.7;1031.81;341.02;6.87;267.35
-3.93;1000.84;352.12;3.08;7.34
5.12;1026.32;209.13;4.87;7.45
7.38;1028.76;176.92;10.61;977.53
3.61;1026.39;273.39;8.1;490.5
-5.07;1002.09;265.33;2.59;7.79
2.13;1028.68;177.02;2.0;8.04
0.29;999.48;343.15;5.97;169.0
-0.5;1001.92;340.1;6.33;262.84
4.89;1025.35;301.29;9.23;672.47
5.36;1009.97;222.62;12.88;1655.95
7.17;1015.72;200.12;17.44;2016.64
1.77;983.13;299.83;17.73;2013.17
3.05;981.89;276.41;15.95;1969.57
5.43;1028.09;292.96;8.19;596.14
5.53;1010.81;211.28;14.07;1936.4
3.87;1026.66;273.74;6.71;8.4
4.42;1019.8;207.2;9.29;717.67
2.65;1010.88;258.79;6.17;3.65
-1.24;1031.78;217.21;1.02;8.27
3.35;1030.43;256.69;5.42;8.51
3.52;1029.23;243.02;5.87;141.53
5.62;1011.94;212.41;14.93;1999.1
2.35;987.33;316.13;14.47;729.44
5.08;1020.61;228.46;16.87;2016.96
4.32;1009.92;280.68;8.73;611.09
1.23;1031.15;333.59;8.39;526.94
5.41;1009.4;251.92;13.25;1737.04
4.96;1027.82;198.34;7.53;369.37
3.06;1035.18;308.34;2.37;8.63
2.35;981.14;303.65;19.03;1426.03
6.13;1019.8;292.12;6.26;3.87
5.33;1028.49;233.17;5.66;118.4
0.82;1016.29;137.62;6.5;3.66
1.9;995.97;306.59;5.44;63.5
4.01;1010.94;271.38;9.99;901.6
4.17;1026.71;230.97;6.89;302.19
5.04;1024.48;305.72;9.23;762.56
3.09;1029.07;272.84;5.53;109.86
2.5;982.88;287.36;13.71;1731.54
3.06;1008.01;270.17;6.98;3.47
5.38;1028.52;153.98;9.48;677.4
2.61;1028.47;137.52;4.88;37.87
2.26;1032.71;318.68;5.42;117.68
3.44;1023.29;152.14;8.34;376.86
3.17;980.4;283.79;17.95;881.42
-0.11;1032.26;284.84;1.59;8.35
3.84;1028.28;285.0;4.39;8.54
2.63;1028.92;263.01;4.99;6.78
3.73;1026.41;263.4;6.48;8.48
3.29;1029.36;172.91;7.62;355.32
8.22;1029.57;128.15;4.41;7.87
7.62;1017.7;193.29;16.52;2015.04
2.73;1029.14;183.11;4.84;7.84
4.4;1016.48;268.19;12.22;1481.34
4.72;1012.34;284.38;15.91;2019.93
5.17;1028.51;151.03;9.04;600.82
3.3;1029.59;182.11;5.98;153.01
4.68;1023.46;250.59;7.88;421.23
3.61;1029.24;233.16;6.64;226.85
4.09;1028.79;134.64;4.44;7.23
2.6;1035.12;304.76;3.86;8.47
4.32;1028.24;248.12;7.27;327.71
0.62;1032.43;318.24;3.26;8.52
5.4;1015.96;273.74;13.29;1770.84
5.47;984.37;236.58;14.4;1943.66
6.27;1012.79;217.08;12.25;1495.19
6.44;1025.86;291.66;5.38;108.56
3.64;1004.93;305.87;15.87;2014.09
4.74;1028.78;133.5;4.94;7.09
3.2;980.22;258.13;14.37;1975.0
2.92;1011.32;268.82;12.74;1540.32
-0.11;1032.57;152.44;2.04;8.09
4.85;1030.12;175.18;8.11;429.81
4.2;1025.01;212.05;6.71;264.91
4.64;1008.41;225.29;9.74;771.09
6.41;1021.52;308.61;15.26;1960.26
4.5;1027.94;287.19;6.71;248.88
1.82;1030.79;328.94;8.28;564.22
6.51;992.11;250.41;15.2;2003.53
4.84;1020.95;199.46;9.06;681.19
5.06;1028.61;175.74;4.23;7.11
2.65;1028.82;200.26;2.49;7.6
2.6;1028.89;270.86;2.36;7.65
4.82;1029.86;181.45;9.69;796.12
3.14;1029.69;255.25;4.64;7.21
4.27;1013.51;231.28;17.61;2018.76
1.21;1032.58;312.32;4.02;8.4
6.16;1017.59;207.97;9.8;846.62
3.66;1029.42;264.01;6.44;233.17
6.38;992.12;252.18;16.06;2014.74
7.24;1028.49;326.77;5.89;169.75
4.06;1024.96;209.85;6.32;212.36
4.83;1029.16;191.84;11.3;1167.67
5.54;1013.04;209.64;15.14;2009.04
3.24;1027.67;160.74;9.21;672.97
0.69;1032.62;228.38;1.96;7.97
6.03;1018.31;180.61;10.6;1007.31
4.21;1028.67;284.68;4.07;8.54
2.01;1030.0;281.24;5.35;6.65
7.29;1027.92;174.14;11.43;1209.75
3.54;1030.99;295.5;5.89;8.23
4.97;998.57;228.98;7.36;324.52
1.84;1033.12;289.46;7.04;351.27
4.68;1027.62;188.44;7.65;390.1
4.57;1025.31;266.6;6.02;156.88
6.0;1016.61;199.28;9.55;757.24
4.6;1014.86;295.7;2.53;4.18
4.78;1029.8;187.86;9.68;823.41
3.8;1029.72;198.18;4.13;6.83
5.79;1009.14;188.2;10.03;851.59
-4.04;1000.82;355.35;2.92;7.26
6.54;991.01;251.54;15.3;1999.7
4.43;1009.45;233.94;10.25;965.46
7.29;1028.0;176.02;11.59;1221.03
4.37;1028.34;220.72;5.15;58.35
3.45;1027.36;275.37;6.72;267.63
3.16;1029.43;172.57;7.2;297.72
2.48;1029.74;308.15;4.72;6.88
-3.35;1032.14;256.49;1.68;8.11
1.97;1029.48;277.34;4.54;7.23
3.3;980.47;288.13;14.65;1961.89
4.08;1016.98;227.8;17.29;2015.98
2.92;1029.12;241.33;3.87;7.78
2.58;1034.94;301.16;2.94;8.59
4.36;1023.35;226.39;6.37;3.74
4.33;1028.51;255.31;5.91;152.12
5.99;1013.52;211.8;11.27;1217.06
4.22;998.15;195.38;19.22;2023.07
3.55;1010.78;296.98;10.1;965.77
4.14;1026.34;247.73;0.94;7.35
3.15;1031.43;176.46;8.33;525.46
5.52;1008.74;240.31;18.05;2022.3
3.52;1029.22;312.27;4.29;6.68
4.76;1029.94;190.68;6.01;6.35
2.87;1029.8;323.35;5.16;62.25
3.27;1030.57;262.82;5.01;8.39
6.24;1008.33;255.99;17.13;2013.22
4.27;1007.94;171.47;6.96;3.74
4.44;1008.37;247.03;6.93;3.55
6.8;1019.09;153.42;12.43;1402.26
4.22;1023.19;221.91;6.33;3.75
4.57;1015.62;278.91;15.67;2008.46
5.45;1028.72;235.96;7.44;374.86
3.44;1026.96;275.71;5.35;72.18
3.3;981.82;273.47;14.2;1721.38
6.05;1018.86;201.96;10.5;962.48
5.96;1020.12;291.64;14.01;1780.49
4.17;1030.32;183.11;10.61;1060.59
1.17;1032.79;317.26;4.9;43.43
