Temperature;Pressure;Theta;Velocity;Power
3.45;1027.36;275.37;6.72;267.63
6.47;1008.98;265.36;17.75;2020.71
3.26;1035.06;308.72;3.35;8.48
3.42;1034.92;230.33;3.09;8.12
4.03;1028.75;194.33;5.91;137.44
5.78;1018.63;206.4;9.64;762.98
4.63;1008.69;235.04;10.97;1139.83
2.57;1035.04;295.37;3.61;8.64
4.13;1023.08;220.95;6.31;3.72
3.97;1025.78;280.23;7.78;397.54
4.58;1023.82;172.72;7.8;394.14
0.82;1016.29;137.62;6.5;3.66
4.01;1014.48;231.13;17.58;2017.51
4.39;1016.58;266.43;12.88;1708.74
-1.37;1031.85;242.01;1.91;8.31
2.25;1027.4;154.38;7.61;354.58
5.0;1025.27;304.62;7.65;395.83
2.56;1010.55;214.33;4.97;3.77
4.36;1026.36;206.82;5.36;73.01
5.42;993.18;219.77;18.07;2016.54
4.17;999.15;194.79;18.04;2021.5
3.25;1035.32;321.81;3.62;8.4
4.36;1027.67;209.63;7.14;314.97
-4.26;1032.2;317.62;1.31;8.16
5.09;1009.94;266.04;10.82;1171.22
2.9;1032.23;171.18;7.66;382.91
3.79;1028.08;277.67;5.23;8.62
-3.48;1032.17;257.54;1.86;8.13
3.06;1008.01;270.17;6.98;3.47
4.59;1020.01;201.38;8.18;487.36
2.27;1031.21;261.56;10.11;929.2
6.03;1008.34;249.11;17.11;2016.16
4.56;1023.42;229.71;9.31;701.68
6.13;1016.41;201.94;10.64;992.34
3.94;1029.37;280.89;6.29;8.34
3.69;1035.51;333.07;4.73;8.69
4.47;1016.47;259.76;14.45;1997.98
4.12;1017.45;228.32;17.41;2018.61
4.74;1009.58;310.44;6.39;3.62
2.8;1030.42;281.76;9.88;867.73
4.49;1009.82;289.13;9.49;813.79
5.0;1009.54;248.24;12.15;1435.84
6.54;1016.88;207.99;11.48;1229.99
7.6;1022.48;120.53;10.33;834.5
6.0;1018.53;204.25;9.3;694.85
5.43;1027.41;292.13;6.82;268.18
5.28;1023.4;229.82;9.79;792.33
4.2;1025.01;212.05;6.71;264.91
6.53;1021.68;131.91;9.05;561.42
2.83;1010.8;234.53;6.04;3.62
5.08;1010.43;267.16;9.17;746.21
2.61;1032.57;270.71;4.78;8.33
4.51;1019.91;205.01;8.85;629.75
5.45;1012.69;208.99;14.44;1997.07
3.09;1035.28;313.69;4.32;8.71
3.44;1007.27;314.14;11.3;1228.88
5.96;1020.12;291.64;14.01;1780.49
3.47;1012.93;278.34;12.2;1370.62
4.95;1023.6;230.34;9.6;790.25
2.41;1030.59;321.56;7.68;367.83
4.61;1024.77;234.84;7.11;332.66
-3.92;1000.82;230.13;1.12;7.77
4.87;1025.68;234.93;6.21;199.53
5.22;998.86;256.39;18.67;2022.12
2.7;1027.68;156.28;8.72;540.18
6.08;1029.46;181.98;7.99;422.29
4.4;1028.15;242.57;7.35;337.18
3.61;1004.0;300.46;13.69;1820.75
1.97;1029.48;277.34;4.54;7.23
4.62;1023.39;238.35;10.22;938.18
5.13;1009.47;250.78;13.12;1729.32
1.91;1029.54;275.49;5.37;7.45
1.91;1029.96;316.92;4.95;7.41
3.27;1027.43;272.82;6.32;194.96
3.65;1029.18;220.38;7.02;299.42
3.87;1025.87;269.85;8.54;539.07
2.51;1027.48;164.92;8.3;492.24
1.8;1031.26;308.4;4.45;54.29
4.54;1023.73;238.22;9.28;732.29
4.47;1019.82;205.9;9.42;747.35
4.07;1004.6;302.17;16.21;2014.22
2.48;1027.74;237.12;2.21;7.41
2.64;1034.6;317.82;3.01;8.56
3.9;1026.56;144.69;5.38;7.61
5.91;1034.56;274.26;3.93;8.34
1.52;1011.63;295.73;8.84;650.86
6.86;1012.32;284.5;14.53;1953.54
3.87;1009.79;270.28;9.62;761.51
5.62;1011.28;213.69;14.94;2007.99
4.63;1008.27;225.35;9.36;730.67
7.16;1019.89;307.13;17.26;2019.83
3.69;1006.39;206.61;12.93;1643.29
4.12;1028.61;279.17;6.54;213.46
3.47;1007.01;318.21;12.38;1551.57
7.57;1022.33;123.87;10.53;900.39
7.84;1029.34;155.83;2.18;7.8
7.14;1015.53;199.52;17.16;2015.68
4.18;1010.85;294.57;9.32;860.09
2.92;1011.32;268.82;12.74;1540.32
6.39;1010.04;269.11;16.17;2010.64
5.07;998.44;234.5;8.09;470.16
1.83;1030.04;311.17;7.91;471.2
6.99;1034.66;210.94;2.41;8.32
5.51;1012.38;282.52;15.81;1987.15
4.17;1027.64;191.56;7.7;400.96
2.0;990.76;325.43;14.19;1870.39
2.93;1032.61;352.41;6.25;248.99
1.77;1029.7;284.74;4.47;7.55
4.0;1026.24;107.11;0.79;7.67
-1.52;1001.86;282.41;11.5;1160.7
3.87;1025.75;271.17;8.51;542.8
6.28;1010.25;271.45;15.97;2013.19
7.02;1021.93;125.77;9.65;805.28
5.41;1011.78;283.55;16.43;2019.01
3.24;1011.39;266.46;9.19;739.8
2.91;1033.88;193.31;6.56;225.52
8.25;1024.31;114.12;7.06;213.72
3.57;1029.45;230.2;7.88;427.6
2.45;980.33;299.34;12.49;1507.42
3.5;1028.6;247.62;9.09;703.04
7.07;1028.64;336.79;5.29;105.45
2.44;1030.72;258.26;9.21;705.14
2.91;1029.28;162.58;7.56;354.48
4.63;1023.5;237.57;9.68;801.44
2.85;1028.82;203.96;3.13;7.48
4.01;1021.92;182.7;6.51;240.9
4.85;1009.69;241.15;9.94;885.96
6.38;992.05;250.86;14.8;1983.6
5.18;1030.39;196.52;6.22;184.2
2.7;1031.74;270.34;10.99;1160.9
7.64;1022.86;114.38;9.41;650.59
4.67;1023.61;255.92;7.82;420.98
5.29;1027.03;291.94;8.4;267.5
4.18;1017.71;228.01;17.73;2017.89
3.98;1026.21;108.45;1.08;7.66
2.94;1003.86;321.31;13.02;1584.69
3.82;1005.13;304.0;15.33;1945.36
2.64;1034.51;292.61;4.07;8.54
3.86;1030.09;207.97;4.53;7.1
3.18;980.55;280.13;18.57;2016.5
4.73;1027.82;197.47;7.0;339.39
4.61;1026.06;221.16;7.68;401.86
3.87;1027.89;291.12;7.74;385.58
6.41;1034.8;176.45;2.99;8.21
6.24;1018.4;207.38;9.79;800.56
5.04;1030.08;188.5;7.07;6.37
-0.76;1032.64;332.55;4.66;8.81
2.39;1032.83;283.4;3.79;8.34
4.57;1022.05;220.52;15.73;2013.19
2.79;1010.7;253.92;6.36;3.66
3.92;1026.52;133.55;4.15;7.64
4.89;1014.88;260.91;14.67;1992.93
-0.25;1032.83;340.34;4.81;40.59
0.79;1004.83;351.35;6.8;332.55
-2.6;1031.82;241.46;2.32;8.32
4.01;1023.9;219.85;14.45;2004.94
6.34;1009.41;197.49;12.85;1615.23
4.34;1013.5;280.68;2.57;4.06
1.31;1028.11;140.37;5.14;35.06
2.89;1007.23;305.86;9.75;880.3
2.36;1032.62;292.75;7.88;445.59
6.82;1012.12;284.94;13.89;1886.62
4.91;1024.48;216.35;7.99;450.28
3.88;1021.77;187.66;7.59;384.66
5.74;999.62;242.84;12.42;1468.12
2.75;1030.07;267.12;4.87;6.1
2.59;1030.04;263.54;5.6;6.08
6.38;1012.98;217.83;12.93;1673.85
4.26;1029.12;307.63;4.83;6.74
3.61;1029.3;240.86;5.91;160.91
5.45;1025.06;188.25;12.79;1533.65
5.25;1029.44;184.43;8.1;509.87
1.93;1027.48;164.61;5.71;58.6
5.97;1028.63;313.16;6.07;153.22
5.4;1014.25;271.8;16.31;2014.74
2.29;1032.52;269.32;6.51;8.37
4.4;1025.23;211.82;13.13;1704.82
6.06;1028.31;163.09;8.97;580.97
2.55;1034.43;281.84;3.38;8.78
2.56;1033.8;296.43;4.65;8.46
2.7;1031.74;171.21;8.01;436.48
4.46;1014.6;319.01;2.32;4.25
3.99;1024.83;217.51;12.71;1637.4
5.35;999.34;257.32;15.23;2006.71
5.66;1011.69;197.98;11.61;1298.07
4.49;1022.68;181.92;6.45;215.72
6.66;989.58;252.0;14.4;1962.96
4.12;1025.08;224.4;13.12;1744.09
2.3;1027.48;164.05;7.59;331.99
2.65;1027.63;156.03;8.68;562.5
2.74;1024.52;127.03;7.25;325.67
7.61;1017.49;193.99;16.77;2016.3
3.83;1009.8;262.1;10.36;1006.37
4.41;1028.05;200.31;3.01;7.99
-1.83;1031.73;240.14;2.22;8.28
2.72;1032.66;271.3;6.88;8.26
3.67;1026.2;263.8;8.11;484.14
5.45;1014.49;272.15;16.06;2011.77
4.62;1023.52;241.32;9.71;797.15
5.46;1016.63;273.64;12.31;1551.49
5.27;1007.55;208.35;14.0;1870.2
0.71;1015.79;139.83;6.91;3.6
4.96;994.46;209.59;19.19;2021.02
4.12;1028.95;238.7;5.7;123.92
5.43;1016.2;272.68;13.37;1817.35
5.36;1028.54;229.81;5.34;42.84
3.26;980.55;272.31;17.96;2018.6
5.32;1011.48;314.85;6.65;3.48
5.78;1021.15;286.68;13.36;1760.03
3.56;1026.85;270.57;7.83;437.51
3.92;1026.95;232.64;6.09;174.52
5.35;1008.93;179.92;10.54;1035.88
5.97;1016.49;201.29;10.01;884.35
2.59;1032.31;287.14;8.03;555.1
5.96;1014.03;212.78;15.87;2013.76
2.92;1029.22;278.7;6.42;216.83
4.9;1028.63;195.3;11.08;1182.54
2.1;989.09;319.56;15.83;1502.87
2.16;1032.04;183.86;1.91;7.86
3.82;1035.49;341.43;4.34;8.71
1.21;1032.58;312.32;4.02;8.4
0.81;1016.15;142.58;6.66;3.64
6.21;1008.53;262.25;16.73;2016.92
7.32;1015.22;289.89;14.3;1909.25
4.95;1019.88;202.69;8.58;561.77
1.05;981.73;308.46;9.87;634.35
6.24;1008.43;261.95;16.22;2013.11
4.87;1025.36;232.16;6.24;199.9
4.03;1026.56;139.52;3.98;7.95
3.51;1029.95;194.43;3.72;7.24
4.28;1019.96;203.2;7.72;413.74
6.66;1028.92;163.44;2.64;6.94
4.64;1025.46;221.48;6.55;248.19
5.72;1028.46;163.21;8.98;587.59
4.59;1029.2;290.69;6.02;8.44
5.71;986.08;244.44;16.52;2017.35
-3.5;999.07;144.24;4.27;7.9
3.56;1029.42;262.1;6.02;180.12
7.44;1013.94;290.97;17.76;2020.44
3.14;1027.98;217.93;6.41;173.25
-0.65;1032.61;328.61;4.72;7.69
1.01;1000.74;277.05;15.46;1990.08
4.93;1025.23;225.98;6.37;205.89
4.31;1027.4;282.15;5.76;8.44
4.17;1030.32;183.11;10.61;1060.59
3.56;1026.84;271.6;7.75;415.94
1.92;1010.16;204.73;5.39;3.74
5.99;1021.63;235.02;6.3;180.69
4.23;1023.66;160.49;7.49;304.84
4.29;1022.44;218.78;6.23;3.79
4.36;1018.0;227.11;18.53;2021.0
2.48;1032.43;335.75;4.07;8.53
3.54;1004.12;294.52;12.94;1905.04
2.7;1006.89;306.93;10.54;1029.14
4.83;1010.48;238.43;17.83;2020.4
5.05;1024.23;208.11;8.21;494.66
4.8;1034.08;214.81;3.97;8.05
4.45;1027.49;227.6;5.18;59.82
5.45;993.22;223.35;16.79;2020.47
5.14;1025.34;187.27;12.88;1575.66
4.59;1002.48;185.52;9.25;647.0
5.51;1028.7;190.77;8.48;574.27
5.34;1023.33;229.76;10.78;1058.88
3.54;1028.34;237.96;8.58;598.02
6.86;1018.81;157.23;11.29;1104.57
2.9;1008.11;273.37;6.75;3.31
4.38;1024.33;256.65;6.47;215.71
2.76;1031.66;140.97;4.26;7.67
1.91;1032.96;300.93;5.06;89.87
5.74;1028.76;313.62;6.18;220.91
5.09;1009.59;251.83;12.37;1493.8
2.55;980.86;280.85;14.81;1965.8
4.56;1023.89;236.44;9.85;890.33
5.59;1028.53;189.64;8.48;567.67
3.98;1010.35;281.45;11.46;741.51
3.9;1022.98;235.85;4.91;3.69
5.52;1015.11;275.8;15.28;2013.51
4.65;1023.42;249.59;8.43;522.66
4.76;1029.94;190.68;6.01;6.35
7.29;1028.0;176.02;11.59;1221.03
2.29;981.64;277.57;12.52;1477.99
5.53;1029.72;180.83;10.03;879.46
5.65;1022.34;295.77;9.95;845.83
3.95;1021.66;193.8;6.52;3.84
2.47;1029.36;281.43;4.88;7.34
4.55;1026.2;289.56;6.92;336.15
5.3;1008.52;182.43;12.15;1436.77
1.76;1030.03;306.02;7.71;460.26
2.48;1029.04;182.08;5.06;7.72
4.32;1019.72;204.4;9.42;728.88
2.35;1032.92;277.79;6.04;8.29
3.63;1027.01;276.41;7.79;420.15
4.27;1027.31;296.22;8.43;498.98
4.04;1014.53;230.91;17.62;2020.83
4.28;1024.03;208.68;5.96;170.19
5.64;1019.22;217.79;10.86;1046.84
5.31;1008.7;180.65;11.96;1357.02
2.75;1032.78;176.73;7.17;305.32
0.19;999.14;323.53;14.65;1984.04
4.12;1025.31;224.18;12.75;1639.44
3.38;1029.87;248.46;5.18;62.73
7.41;1027.39;186.5;6.59;194.32
2.36;980.45;288.16;13.1;1765.4
5.79;986.48;246.79;14.64;1961.1
1.98;1032.36;346.65;6.38;169.79
4.58;1023.69;239.4;9.46;770.6
2.76;997.86;278.6;11.84;1315.44
4.07;1029.59;321.16;5.06;68.78
4.95;1019.9;214.98;8.83;617.24
2.74;998.03;276.9;12.89;1725.12
3.22;1031.27;122.77;4.35;7.53
6.18;1019.79;297.27;6.63;3.85
3.45;1027.49;216.16;7.48;357.13
6.23;1018.3;173.05;10.34;909.65
4.64;1023.43;238.1;9.64;799.73
4.53;1028.49;319.34;5.4;95.09
4.82;1023.57;230.97;8.85;630.84
0.88;1004.66;352.4;7.18;329.37
3.44;1023.29;152.14;8.34;376.86
5.82;1019.28;201.93;8.96;650.93
2.51;1010.7;222.22;6.21;3.73
1.36;1031.09;309.09;5.98;164.65
5.24;1028.68;313.88;7.0;376.49
5.15;1030.43;203.83;4.25;7.07
5.06;1023.98;228.42;12.01;1418.18
6.03;1018.31;180.61;10.6;1007.31
4.02;1016.55;230.8;17.69;2015.65
3.56;1012.34;261.43;8.98;707.99
5.18;997.98;239.79;9.04;650.81
3.68;1028.98;249.8;6.73;270.15
0.83;1005.04;356.92;6.86;286.27
5.52;998.03;244.71;10.31;960.73
4.85;1034.05;210.83;3.78;8.01
5.65;1015.96;206.73;10.18;933.31
4.04;1026.27;288.97;0.38;7.65
3.71;1026.06;260.45;8.57;563.81
4.95;999.27;225.6;8.86;579.72
5.35;1029.73;190.73;8.12;494.0
4.41;1022.77;182.01;7.12;312.93
3.91;1026.48;127.51;4.12;7.13
6.49;1011.45;281.98;14.21;1815.25
2.39;982.86;290.33;13.37;1737.83
1.07;1032.74;315.5;4.6;7.77
7.26;1029.41;180.46;8.76;653.35
4.9;1012.46;332.7;3.63;3.76
3.96;1014.97;231.05;17.0;2016.59
5.89;1020.1;212.93;7.45;361.27
1.59;984.92;300.55;14.03;1804.18
2.52;1009.62;204.85;5.02;3.69
6.23;988.73;254.15;13.81;160.0
5.87;1024.41;309.29;11.98;1523.37
6.07;1019.85;204.43;8.38;496.69
5.04;1027.84;187.2;9.67;804.86
4.87;1025.49;265.6;4.52;6.89
3.62;1029.61;273.34;6.18;8.32
3.87;1012.41;271.75;13.11;1781.04
3.77;1026.95;231.11;10.71;1111.67
4.28;1028.35;152.7;9.79;771.94
5.56;1022.81;295.9;9.78;785.87
4.34;1007.49;168.73;6.52;3.72
2.15;982.77;291.74;12.04;1488.92
3.3;1035.27;312.65;3.6;8.24
4.79;1009.82;244.47;11.05;1146.99
5.2;1007.58;238.43;13.02;1751.72
7.17;1015.72;200.12;17.44;2016.64
3.49;1030.15;268.97;5.91;8.42
5.29;1025.18;188.21;12.65;1574.96
5.56;1011.71;317.72;4.35;3.71
5.08;1012.3;335.03;3.51;3.77
6.36;1017.27;207.0;10.24;942.61
3.56;1025.88;287.86;6.8;264.0
3.89;1032.25;355.04;4.55;7.88
3.41;1009.66;262.41;5.85;3.63
4.88;999.65;220.54;8.85;581.74
3.7;1029.52;245.17;6.3;194.31
1.99;1033.13;291.68;7.19;379.17
2.21;1029.24;277.56;3.72;7.35
3.88;1009.82;265.81;11.09;1283.41
4.22;1026.54;215.74;2.37;7.28
3.61;1026.32;266.58;7.78;421.64
5.69;1034.41;269.82;4.22;8.28
6.76;1022.65;266.49;7.19;342.47
4.02;1030.89;119.31;5.03;7.25
-3.6;999.88;171.39;1.3;7.89
4.45;1024.76;221.98;6.38;203.48
6.2;1008.28;251.46;17.53;2018.72
4.66;1023.31;237.83;10.59;1065.44
3.4;1011.08;240.43;8.3;546.85
2.02;992.0;319.48;13.19;1673.72
4.96;1028.0;190.42;4.29;8.1
4.13;1014.05;231.02;17.85;2019.5
6.27;1017.49;208.89;10.02;878.28
3.61;1027.12;273.97;7.85;449.85
0.87;982.58;291.06;9.64;800.66
7.24;1021.99;125.58;10.57;993.34
4.96;1029.66;173.76;9.39;719.66
2.54;1034.28;295.17;4.22;8.79
3.19;1028.92;271.79;5.83;176.28
4.41;1027.54;284.54;6.32;8.41
2.66;1027.74;158.4;8.48;502.34
5.47;984.37;236.58;14.4;1943.66
7.24;1028.09;168.57;9.42;675.76
3.24;1029.24;281.35;6.93;277.21
2.52;1033.24;298.0;5.36;8.4
4.82;1029.91;192.72;6.6;6.27
3.52;1010.82;236.92;7.97;484.91
1.71;1028.34;140.11;4.79;23.99
4.23;1025.65;126.85;5.94;138.15
5.29;1014.24;268.44;16.11;2011.88
4.24;1029.18;201.37;4.47;7.23
1.79;1029.86;289.42;3.93;7.38
3.05;981.89;276.41;15.95;1969.57
1.45;1009.4;294.55;19.76;2027.89
0.76;1032.02;307.36;5.53;107.46
4.29;1023.33;224.33;6.02;3.73
2.8;1024.59;124.18;6.8;214.64
4.62;1027.71;244.72;7.03;308.5
1.83;1029.59;276.84;4.77;7.53
4.64;1027.88;199.11;7.35;387.07
4.57;1023.89;234.19;9.65;795.25
4.02;1032.13;335.58;2.85;8.11
6.59;1022.87;267.37;6.91;271.02
7.27;1028.21;310.75;6.63;231.55
4.27;1029.22;199.55;4.66;7.4
1.9;1033.1;302.03;7.13;314.09
3.38;1006.99;316.19;12.0;1492.66
3.61;1026.39;273.39;8.1;490.5
-3.82;1032.23;281.35;1.5;8.3
4.46;1009.75;290.5;9.27;703.13
7.04;1015.41;201.89;16.87;2016.04
4.14;1026.05;141.5;6.14;160.21
4.91;1006.27;244.42;7.82;5.96
3.75;1029.43;241.56;6.96;276.82
5.53;1015.05;276.55;15.83;2014.29
3.69;1033.96;206.31;5.27;83.09
4.04;1022.44;222.04;5.36;3.82
4.62;1033.95;207.94;4.84;8.04
5.35;1023.44;230.12;10.27;854.52
3.88;1024.53;216.88;12.96;1700.52
0.06;999.82;354.92;7.25;256.59
2.45;1011.15;262.15;5.61;3.71
5.86;1016.26;209.13;10.53;1036.75
3.52;981.28;262.53;13.89;1861.52
2.43;1010.75;222.56;5.4;3.68
2.46;1011.01;229.88;5.52;3.75
2.19;1024.16;124.11;7.7;396.6
3.86;981.47;271.13;15.61;1970.04
5.43;1015.8;273.08;13.36;1811.07
3.89;1027.82;271.33;6.8;8.54
3.86;1024.95;206.6;6.12;187.63
7.43;1021.97;123.44;10.91;1173.33
0.02;1032.26;318.41;5.34;64.0
3.84;1028.28;285.0;4.39;8.54
7.75;1027.11;177.18;5.35;62.54
4.44;1027.6;240.46;5.13;68.15
6.97;1012.7;287.88;14.39;1914.21
2.3;1010.72;221.32;6.1;3.7
4.99;1021.12;198.66;8.34;528.95
-5.13;1001.96;272.6;1.73;7.76
2.11;1032.79;314.93;5.4;98.85
3.77;1028.51;287.58;6.97;327.75
4.02;1016.63;230.88;17.04;2016.11
2.66;1011.01;240.68;4.69;3.67
4.14;1012.3;279.17;11.28;1290.21
6.12;1028.21;152.7;4.75;4.1
5.54;1020.48;211.37;10.06;888.8
4.55;1023.85;254.26;7.49;376.39
6.48;1017.86;288.53;13.27;1808.8
5.61;1009.1;250.34;12.78;1633.8
1.74;999.52;268.13;16.42;2012.28
5.17;1010.45;262.66;8.99;683.5
4.05;1035.36;316.92;4.76;7.73
2.7;980.98;292.49;11.88;1407.74
4.96;1027.82;198.34;7.53;369.37
6.65;1014.77;282.31;15.51;2009.21
4.68;1023.87;235.62;9.89;883.83
2.6;980.93;301.18;11.62;1358.46
2.91;1004.01;304.99;12.18;1451.36
6.22;1018.66;207.59;9.58;785.16
5.91;1034.3;276.33;4.9;8.17
7.34;1019.25;301.56;18.59;1897.78
3.46;1027.92;226.85;1.53;7.45
8.22;1029.57;128.15;4.41;7.87
4.09;1028.79;134.64;4.44;7.23
3.48;1009.88;255.21;10.0;924.57
4.43;1025.22;205.96;13.15;1778.19
4.09;1030.87;113.07;4.04;7.23
4.18;1023.82;201.6;6.28;177.36
4.11;1028.96;236.39;6.4;217.88
4.06;1027.54;189.25;7.86;409.15
3.87;1028.55;282.92;8.93;577.34
7.08;1015.58;287.98;13.95;1944.4
3.87;1006.47;314.51;12.54;1397.71
1.92;1032.92;319.85;5.77;90.77
5.46;1012.88;286.42;15.67;1978.13
4.86;1025.61;235.68;6.42;215.34
5.85;1020.29;207.35;7.29;326.09
-4.46;1001.18;289.45;1.6;7.66
6.24;1008.28;254.61;17.41;2015.46
5.06;1028.61;175.74;4.23;7.11
4.79;1028.62;179.41;3.52;7.13
-0.22;995.84;320.36;13.25;1596.06
1.12;1028.43;178.18;4.9;8.39
4.89;1030.07;125.03;5.46;71.86
4.53;1028.11;207.8;6.0;149.42
3.41;1030.58;271.83;5.02;8.34
-1.41;996.7;327.72;19.22;2019.33
2.02;1032.97;284.73;7.74;335.32
6.08;1008.38;248.96;18.0;2019.13
7.8;1015.22;298.69;18.98;1098.22
6.76;989.73;252.43;15.52;2004.66
1.9;1033.08;293.18;6.67;245.7
4.35;1030.61;123.91;3.26;7.03
5.58;1007.92;198.23;14.72;1945.19
4.32;1026.36;209.11;8.57;569.47
5.17;1014.63;197.14;7.14;326.49
3.24;1025.01;129.32;6.66;206.54
2.38;1028.72;206.11;2.51;7.95
7.59;1016.35;295.47;12.85;1541.56
5.86;1016.32;209.91;11.11;1188.82
4.7;1020.04;205.9;8.28;511.48
6.35;1018.48;291.06;15.05;1981.9
4.6;1021.45;221.15;15.57;2009.59
2.91;1029.83;262.92;7.05;347.43
6.43;988.96;253.97;13.7;1873.84
4.46;1005.56;205.06;9.31;692.37
4.21;1028.37;237.84;5.16;63.32
5.44;1009.32;252.65;13.02;1708.98
3.86;982.16;267.73;13.99;1905.52
4.91;1024.38;216.62;8.38;483.47
0.62;1032.43;318.24;3.26;8.52
4.68;1030.34;124.01;4.7;9.08
4.07;1030.51;184.71;10.65;1053.06
1.99;986.59;302.32;16.01;2016.74
2.74;1003.95;314.39;11.69;1457.15
4.54;1028.22;212.06;6.03;51.14
-0.58;1032.2;259.99;1.79;8.35
6.28;1021.74;306.74;14.06;1952.85
2.12;1029.65;307.39;6.42;261.06
3.52;1005.39;310.17;16.02;2018.29
4.43;1009.45;233.94;10.25;965.46
0.41;1000.29;326.23;14.49;1754.82
-2.32;1002.31;286.64;7.07;321.65
1.28;1027.9;172.05;5.82;127.54
3.72;1029.34;237.82;6.98;300.4
4.53;1028.53;239.58;5.93;149.84
3.35;1026.84;178.85;7.73;421.85
5.11;1009.47;251.56;12.61;1592.86
2.45;1011.07;246.31;4.39;3.7
3.37;1027.05;276.11;4.98;35.81
0.18;1028.51;170.5;3.85;8.13
-3.84;1000.71;356.74;2.7;7.31
3.51;1004.48;299.73;13.54;1833.76
4.8;1027.31;178.27;11.6;1296.95
3.99;1003.98;197.5;15.46;2010.52
0.38;1032.3;314.19;2.17;8.32
5.19;1004.83;237.87;7.84;5.76
2.6;1030.59;271.53;9.85;862.34
4.89;1025.35;301.29;9.23;672.47
1.8;1031.47;302.42;5.81;139.74
3.94;1027.74;278.61;6.91;8.6
3.84;1009.91;264.16;11.37;798.32
2.59;1010.3;269.0;4.94;3.64
7.18;1016.54;293.42;13.51;1797.36
3.94;1026.23;126.78;4.99;7.12
3.47;1004.37;298.59;14.15;1953.62
4.38;1030.51;117.98;3.86;7.02
5.71;1019.8;283.24;6.05;3.92
-0.5;1001.92;340.1;6.33;262.84
6.44;1021.44;129.73;7.84;398.93
6.46;1026.01;288.03;5.98;187.48
4.34;1028.97;239.45;5.62;132.42
4.8;1018.63;227.05;18.37;2016.48
8.25;1029.46;161.96;2.88;7.88
4.49;996.8;202.13;19.09;2021.29
2.51;1010.73;224.44;6.41;3.71
4.68;1028.03;285.75;5.95;149.87
4.21;1026.38;237.33;2.34;7.26
4.72;1009.91;284.59;8.9;611.57
2.91;1028.55;130.28;4.84;47.59
3.3;1011.28;272.62;8.48;556.74
-2.34;1001.94;282.37;7.12;305.34
3.94;1032.22;331.9;3.66;8.1
0.58;1032.64;194.0;1.66;7.95
