Temperature;Pressure;Theta;Velocity;Power
4.4;1015.94;275.34;15.74;2012.93
3.8;1025.87;289.37;7.38;393.25
3.3;1027.67;276.03;6.6;246.53
3.99;1032.23;349.22;4.58;7.87
4.02;1016.15;228.95;17.14;2015.09
-3.31;1031.04;355.21;5.73;158.15
4.42;1024.75;218.82;5.92;159.8
2.16;1030.3;313.59;8.5;559.04
4.05;1035.36;316.92;4.76;7.73
2.55;1024.38;125.67;7.92;404.59
4.39;1024.49;263.95;6.39;207.04
5.32;1009.37;250.87;13.14;1724.33
-3.48;998.41;116.35;5.15;7.53
4.87;1006.21;239.32;7.71;5.99
3.92;1026.95;232.64;6.09;174.52
5.3;1028.27;183.07;8.54;549.95
3.66;1026.98;278.12;8.25;500.97
1.79;1029.86;289.42;3.93;7.38
4.65;1025.38;262.06;5.71;115.84
4.26;1023.34;222.22;6.43;3.71
4.41;1025.11;211.1;13.57;1874.83
-0.1;1003.83;325.04;4.99;22.38
3.38;1029.87;248.46;5.18;62.73
4.51;1028.03;215.55;6.84;253.2
6.32;1018.23;207.37;9.65;799.55
0.3;1028.53;174.63;4.12;8.09
4.45;1025.48;298.74;7.13;299.71
1.68;1033.05;305.03;5.58;135.92
2.22;1032.74;318.45;5.97;76.61
3.4;1027.73;278.92;7.94;470.98
4.43;1030.68;110.33;2.89;6.98
3.82;1025.45;134.99;7.57;331.25
2.71;1024.8;132.42;7.35;298.52
6.0;1016.61;199.28;9.55;757.24
2.96;982.83;278.63;14.29;1823.88
3.89;1027.82;271.33;6.8;8.54
1.16;984.06;291.86;15.16;1929.95
5.02;1014.83;262.51;15.65;2015.63
2.43;1010.75;222.56;5.4;3.68
4.13;1025.82;283.54;7.75;417.46
4.34;1024.17;259.06;6.47;214.38
4.58;1026.25;228.07;6.79;264.56
3.66;1025.35;133.46;6.57;220.13
-2.16;997.08;333.7;12.51;1356.82
4.92;1021.04;195.95;7.55;403.29
5.58;1027.95;219.41;5.34;19.04
4.04;1022.44;222.04;5.36;3.82
-0.1;1032.82;334.85;6.03;141.75
2.02;992.0;319.48;13.19;1673.72
5.25;1029.28;184.43;8.54;564.85
2.45;1029.09;185.34;5.87;51.91
-0.55;1032.61;319.85;5.29;7.54
3.86;1025.94;264.79;9.5;770.12
4.12;1002.58;314.59;10.77;1189.87
3.32;1032.15;328.48;3.88;8.21
0.81;1016.15;142.58;6.66;3.64
-2.05;996.75;338.34;13.92;1740.79
5.97;998.56;260.92;15.68;2009.41
3.68;1029.51;237.78;6.44;223.96
3.98;1028.02;292.58;7.84;421.8
1.64;1030.98;308.03;6.06;187.2
3.25;980.46;279.51;18.58;2022.59
7.75;1027.11;177.18;5.35;62.54
0.45;1004.16;336.31;4.54;34.82
6.53;1021.68;131.91;9.05;561.42
3.74;1009.54;226.92;10.63;1032.88
6.04;1010.37;192.07;12.62;1547.93
1.26;1027.91;140.47;5.29;67.52
4.56;1028.52;234.08;4.72;16.38
0.53;998.95;342.29;6.17;163.7
1.92;1032.85;316.93;4.95;44.64
5.16;1023.94;188.59;7.52;386.77
4.33;1028.63;239.55;6.3;191.3
5.35;1028.12;136.98;5.72;115.32
5.38;1028.19;215.87;4.72;7.19
3.1;1032.23;170.65;8.09;443.27
4.38;1024.33;256.65;6.47;215.71
0.53;1028.74;179.7;4.33;8.17
3.52;1011.39;249.47;9.67;821.52
7.36;1028.4;323.29;5.78;162.53
2.61;1029.03;269.58;2.89;7.64
1.06;1032.46;234.15;1.25;8.11
4.11;1026.43;153.66;5.06;7.47
2.3;1032.77;284.79;8.32;454.16
4.14;1027.97;293.76;7.23;331.83
2.26;1032.48;266.61;5.16;8.37
4.69;1006.4;218.9;9.5;739.29
5.08;1012.3;335.03;3.51;3.77
2.39;1032.71;274.9;3.23;8.36
4.95;1024.31;217.86;8.72;579.73
4.61;1024.92;227.89;6.9;293.47
4.15;1028.46;281.32;5.8;142.27
4.89;1012.51;330.28;3.15;3.81
4.7;1025.4;271.7;5.06;73.99
2.48;1033.73;304.78;4.16;8.42
4.06;1016.14;231.12;17.28;2021.96
-0.2;1028.62;173.94;4.22;8.07
2.83;1010.97;251.11;7.35;3.69
2.64;1034.51;292.61;4.07;8.54
1.8;1031.47;302.42;5.81;139.74
4.65;1023.4;249.14;7.61;386.7
4.5;1028.34;225.18;5.07;7.2
6.01;997.9;267.55;16.85;2016.9
3.25;1035.09;311.38;3.28;8.38
6.46;1029.77;114.2;5.34;63.07
6.19;1017.9;206.75;10.03;893.68
3.54;1029.87;270.18;6.05;8.42
4.68;1026.58;178.93;12.44;1511.81
2.53;1033.61;297.35;3.37;8.63
2.71;1010.88;231.91;6.66;3.63
4.56;1023.89;236.44;9.85;890.33
3.44;1012.59;269.21;9.02;718.74
2.56;1003.92;300.84;14.96;1905.34
3.38;1011.6;249.21;8.47;547.11
4.4;1009.96;281.24;9.47;750.53
3.37;1030.45;262.98;5.58;8.37
1.95;1029.99;318.77;4.68;26.49
1.97;980.73;304.46;11.95;1391.65
5.54;998.48;242.09;11.29;1185.41
5.87;1024.41;309.29;11.98;1523.37
5.74;1027.22;295.67;6.73;233.39
4.87;1016.15;256.34;14.4;1979.09
-3.52;999.74;161.45;1.79;7.9
0.34;1004.21;332.68;5.92;131.24
6.11;1019.91;204.52;8.27;515.1
4.66;1029.0;290.56;4.77;8.5
3.59;1027.89;239.89;9.16;697.87
2.37;980.44;303.87;13.99;1814.94
3.3;1007.19;308.85;11.75;1424.92
5.12;1007.5;228.79;12.66;1623.33
4.39;1012.5;233.24;18.03;236.18
3.04;1032.32;269.83;6.15;8.24
3.95;1031.03;116.38;4.89;7.36
3.3;1009.6;261.67;9.02;671.37
4.67;1023.48;248.67;9.03;663.46
6.94;1016.8;289.97;13.22;1704.61
6.0;1029.85;180.24;9.67;864.34
5.65;1014.28;258.08;14.62;317.28
2.04;1023.84;127.66;8.35;463.4
4.27;1029.21;208.23;4.2;7.34
4.95;1024.66;305.73;9.82;906.41
5.69;1034.41;269.82;4.22;8.28
3.76;1011.9;292.62;11.09;183.27
7.09;1028.27;228.88;7.1;309.32
2.01;1030.0;281.24;5.35;6.65
3.74;1026.23;256.98;6.32;8.39
4.35;1007.96;252.47;10.25;944.23
0.19;1032.6;113.19;0.42;8.11
5.06;1008.13;251.45;10.95;1155.6
3.3;1011.28;272.62;8.48;556.74
3.29;1009.65;259.08;8.64;624.77
6.67;1027.92;316.36;7.3;181.27
3.08;1029.31;298.52;6.09;196.48
4.79;1020.89;223.58;16.35;2013.78
2.05;1029.83;309.38;7.04;344.42
5.56;1015.42;200.56;10.17;913.92
6.49;988.99;253.65;14.07;1930.89
4.27;1026.5;227.48;1.7;7.41
5.78;1018.63;206.4;9.64;762.98
3.85;1026.84;270.16;8.0;8.51
-0.65;1032.61;328.61;4.72;7.69
1.03;1013.34;281.62;12.85;1293.47
7.69;1029.43;172.5;2.06;7.2
4.4;1027.9;209.8;5.18;7.17
2.59;1033.47;288.87;4.45;8.47
4.69;1010.17;267.76;9.27;735.07
3.4;1031.41;125.19;3.64;7.34
4.85;1023.4;228.75;9.64;815.39
4.57;1023.89;234.19;9.65;795.25
7.44;1013.94;290.97;17.76;2020.44
6.71;1029.5;116.77;5.43;76.88
2.64;1029.09;193.29;4.02;7.69
3.51;1029.83;197.71;4.05;7.31
5.23;1014.07;264.64;16.79;2019.36
6.02;1024.68;187.63;12.82;1743.42
7.48;1015.52;295.7;14.82;1950.36
5.27;1028.25;213.52;5.36;94.97
4.85;1034.05;210.83;3.78;8.01
4.49;1009.82;289.13;9.49;813.79
2.75;981.17;263.92;12.94;1695.7
3.75;1026.97;268.77;6.29;8.52
7.3;1015.47;289.17;13.94;1847.38
2.68;1010.97;244.37;6.02;3.67
5.53;1011.7;322.12;5.55;3.68
4.62;1016.41;265.2;13.7;1832.25
2.64;1024.64;130.47;7.69;345.88
5.33;1029.58;185.55;8.12;477.85
3.44;1027.34;257.59;2.79;7.34
3.86;1026.41;113.33;2.02;7.82
6.57;1022.19;263.41;6.8;253.28
3.61;1004.0;300.46;13.69;1820.75
4.0;1032.31;347.6;3.49;7.96
6.97;1012.7;287.88;14.39;1914.21
4.93;1008.65;261.05;6.8;3.6
2.3;1010.72;221.32;6.1;3.7
2.72;1033.8;296.6;4.38;8.71
5.07;1009.94;239.53;18.42;936.42
3.9;1005.46;200.66;14.42;1988.85
1.66;1033.87;101.01;2.29;8.1
5.39;1028.49;144.66;8.76;536.3
4.22;1010.14;269.83;11.28;1186.6
4.26;1026.39;212.57;4.23;7.16
2.66;1011.01;240.68;4.69;3.67
5.87;1022.73;303.35;14.59;1915.53
2.09;1008.26;310.42;5.06;7.22
1.19;985.21;305.08;15.39;1970.26
5.02;1027.8;293.92;6.91;286.64
2.88;1011.91;249.9;7.51;410.13
5.94;1028.19;181.7;5.61;7.31
4.43;1027.65;245.33;5.43;93.02
1.25;1000.89;317.05;10.67;1232.6
5.61;999.1;261.49;15.41;2012.65
4.96;1027.82;198.34;7.53;369.37
7.67;1017.36;298.51;17.75;1466.81
1.62;985.6;300.29;14.41;1871.8
5.47;1019.49;197.91;9.24;696.8
7.34;1028.21;231.21;5.72;137.2
4.21;1025.76;127.93;5.85;113.84
10.0;1025.27;130.53;5.58;7.29
5.08;1013.88;284.29;15.17;1965.16
2.62;1035.25;302.79;3.33;8.54
3.61;1028.81;266.0;5.9;118.32
5.01;998.58;232.07;8.15;478.58
5.43;1020.06;219.53;9.84;828.09
3.92;1010.74;269.92;11.76;1417.33
2.66;1027.74;158.4;8.48;502.34
6.26;1017.95;288.08;13.97;1911.22
6.8;1018.92;153.87;11.58;1198.94
5.74;999.62;242.84;12.42;1468.12
4.8;1027.94;183.98;11.53;1309.16
3.83;1009.8;262.1;10.36;1006.37
1.76;1029.97;305.1;8.19;453.57
4.17;1026.41;239.51;1.64;7.29
4.62;1033.95;207.94;4.84;8.04
5.86;1018.39;187.84;10.8;1014.08
3.92;1026.08;224.12;11.82;1363.29
7.32;1029.65;188.25;2.27;7.54
5.92;1023.93;308.4;12.92;1670.06
3.44;1026.59;270.05;7.81;421.36
4.74;1029.08;308.31;6.58;188.38
2.99;1032.49;265.63;6.62;8.22
4.19;1022.48;218.25;5.36;3.8
5.12;1028.03;211.02;4.44;7.72
5.35;1029.73;190.73;8.12;494.0
2.45;980.33;299.34;12.49;1507.42
4.38;1027.96;207.55;5.45;7.22
5.53;1016.9;265.42;12.32;1549.97
4.39;1028.28;214.79;6.23;169.65
3.87;1025.73;273.48;8.51;548.17
-3.67;999.94;166.79;1.08;7.73
5.31;1019.62;202.3;9.21;692.64
1.26;1028.76;190.99;3.38;7.98
2.36;980.45;288.16;13.1;1765.4
2.61;1027.59;162.43;8.89;568.23
6.24;1008.28;254.61;17.41;2015.46
3.83;1012.37;290.61;12.36;1509.52
1.92;1032.76;322.2;5.12;78.25
6.13;1018.92;290.57;14.98;2000.32
4.42;1027.73;193.59;7.41;334.66
4.67;1023.35;237.43;10.47;1009.77
3.62;1027.0;275.41;7.53;408.97
4.59;1029.2;290.69;6.02;8.44
3.33;1030.57;265.33;5.26;8.31
2.58;1011.16;264.24;5.88;3.65
5.69;1014.2;201.45;8.58;551.46
6.11;1021.62;241.34;5.94;150.54
6.06;1028.31;163.09;8.97;580.97
5.3;1028.21;213.36;4.12;7.26
3.25;1035.32;321.81;3.62;8.4
3.02;1029.82;257.45;5.25;81.46
0.56;1006.31;292.13;19.53;2027.22
6.39;992.22;253.0;15.55;2011.19
4.57;1025.31;266.6;6.02;156.88
3.55;1029.39;268.76;6.89;290.31
1.92;1010.16;204.73;5.39;3.74
6.07;1020.97;228.66;7.38;270.88
4.81;999.98;219.09;8.77;559.22
4.57;1023.57;250.21;7.33;326.15
-2.32;1002.15;286.65;8.26;471.16
1.42;999.35;271.53;18.72;2021.97
6.41;1021.52;308.61;15.26;1960.26
6.31;1029.44;179.55;7.83;395.44
3.46;1027.92;226.85;1.53;7.45
4.75;1006.61;220.85;10.41;976.09
1.95;1023.74;125.5;7.48;340.74
4.34;1013.5;280.68;2.57;4.06
6.75;1028.59;320.67;6.04;124.6
4.88;1027.66;183.14;12.36;1510.01
1.77;983.13;299.83;17.73;2013.17
1.86;1023.68;129.95;7.91;388.01
5.77;1026.17;258.58;3.16;7.07
5.97;1010.88;197.12;12.65;1530.5
-0.35;995.42;325.59;13.91;1840.82
2.7;998.11;275.16;13.11;1749.78
4.38;1015.64;272.68;14.64;1979.48
2.64;1007.17;306.45;10.0;983.73
5.98;997.75;259.77;15.58;2012.15
2.6;1010.34;259.52;4.73;3.64
4.42;1005.35;201.02;9.01;630.01
3.76;1029.5;280.62;6.24;8.38
4.57;1027.74;240.43;7.36;361.87
4.74;1025.45;218.65;6.66;273.04
3.33;1026.95;184.78;7.21;326.12
4.22;1012.35;283.35;11.9;1428.61
4.89;1028.74;196.25;11.17;1219.16
1.9;1032.92;317.9;4.94;66.63
1.99;1029.8;311.06;7.39;378.53
5.74;1027.86;290.4;7.21;417.42
4.05;1015.61;230.11;17.46;2019.6
4.55;1034.03;210.65;4.93;7.96
3.73;1026.41;263.4;6.48;8.48
4.46;1022.01;219.6;15.95;2015.39
1.46;1032.34;337.77;6.07;181.1
5.06;1027.77;290.6;6.65;265.59
4.45;1009.29;235.22;11.4;1257.79
3.57;1029.13;263.62;6.57;230.86
5.52;1016.59;256.27;12.39;1552.11
4.26;1029.45;320.06;5.34;77.57
1.82;1007.35;310.78;9.63;351.03
3.55;1029.74;173.39;4.83;7.33
3.92;1026.35;123.36;1.52;7.7
3.15;1029.81;247.72;5.73;118.44
5.39;1010.02;244.58;11.6;1280.77
6.92;1012.6;285.19;14.73;1946.43
4.83;1028.5;188.94;9.86;892.91
3.68;1026.24;262.95;7.89;444.73
5.61;1012.12;209.87;15.32;1995.21
3.42;1027.48;208.78;7.28;323.66
5.1;1009.53;250.19;12.38;1530.85
4.51;1024.82;221.93;6.39;207.18
4.24;1013.5;231.1;17.36;2019.87
-3.51;999.12;146.88;4.25;7.96
2.84;980.25;289.67;12.23;1638.7
5.45;1028.72;235.96;7.44;374.86
5.4;999.17;257.69;17.72;2019.7
0.96;1031.87;307.54;5.46;108.41
4.9;1012.46;332.7;3.63;3.76
0.25;999.54;344.25;5.47;175.01
5.22;1024.04;232.28;10.76;1040.38
5.09;1030.17;173.18;8.65;549.72
3.41;1027.21;274.52;6.84;282.77
3.19;1029.39;174.84;8.38;480.26
5.22;1020.35;218.43;9.35;749.61
1.41;1029.96;312.33;4.75;7.4
6.45;1027.69;218.91;5.4;87.06
0.72;1028.13;164.83;5.03;7.94
3.52;1011.31;249.41;9.44;778.76
2.12;1010.3;208.28;5.19;3.73
6.52;1025.16;293.3;6.04;160.03
5.98;1027.92;313.7;6.05;350.71
1.57;1023.52;134.01;8.71;540.19
2.4;1009.76;166.63;4.13;3.72
5.15;1030.43;203.83;4.25;7.07
4.43;1025.22;205.96;13.15;1778.19
5.71;1024.75;307.16;11.16;1218.37
3.69;1009.64;248.53;9.96;849.32
-2.14;1001.96;282.12;8.97;614.62
5.07;1008.57;250.12;11.52;1275.05
5.38;1028.52;153.98;9.48;677.4
5.24;1024.28;304.01;11.4;1178.73
4.5;1027.94;287.19;6.71;248.88
2.48;1032.34;347.86;6.17;139.36
3.73;1035.72;342.39;5.46;8.49
-2.83;1002.34;269.27;4.54;23.18
7.41;1013.32;289.04;16.86;2017.74
2.67;1034.55;303.71;3.85;8.64
-3.29;1031.99;246.63;2.03;8.17
5.45;1019.5;203.3;8.34;496.82
4.12;1026.5;139.32;4.23;5.25
4.37;1029.51;166.18;10.33;861.47
6.89;1029.52;180.02;9.4;730.14
1.97;1030.59;318.99;7.09;288.74
4.44;1027.76;215.05;5.07;15.1
2.74;1006.98;309.08;10.48;1177.38
6.66;1029.36;182.53;7.67;382.5
4.1;1025.26;216.36;7.22;339.76
6.21;1019.06;291.53;15.5;1993.67
4.05;1021.5;194.07;8.2;504.04
3.67;1026.24;264.65;8.47;532.04
0.29;1032.83;325.12;5.37;65.78
5.07;998.39;237.03;8.45;541.02
5.71;1019.61;216.85;8.53;545.04
0.76;1032.07;307.91;5.72;133.39
-1.85;1001.93;285.48;10.25;1049.07
5.35;999.09;254.23;15.92;2010.36
5.33;1028.94;186.27;9.17;681.64
2.56;980.99;298.87;14.81;1923.57
3.86;1028.91;281.66;7.1;294.26
4.31;1027.4;282.15;5.76;8.44
0.16;1032.65;117.32;0.77;8.05
1.97;1029.48;277.34;4.54;7.23
3.34;1009.95;258.3;9.68;881.14
2.58;1011.0;245.86;6.68;3.67
3.08;1029.37;270.3;7.48;396.05
1.47;1030.82;334.85;8.26;491.95
5.55;1019.42;212.61;7.75;404.66
2.91;1012.76;271.81;12.81;1673.59
2.87;1023.46;148.79;9.32;669.48
0.55;1028.21;165.86;4.48;7.96
3.57;1004.56;294.84;14.25;1952.22
5.18;1023.72;180.86;7.28;341.5
3.0;1029.87;255.33;5.0;55.82
2.31;980.38;280.83;14.34;1797.39
4.61;1023.92;231.29;9.54;796.75
2.95;1009.63;271.3;8.21;488.42
5.0;1025.27;304.62;7.65;395.83
4.62;1023.91;234.46;9.92;879.67
4.85;1019.94;210.06;9.69;797.74
2.89;1029.89;272.86;5.55;99.89
2.78;1029.07;190.14;3.9;7.77
3.06;1008.01;270.17;6.98;3.47
5.68;1019.32;202.52;8.82;641.79
1.97;982.99;296.19;15.11;1936.62
4.85;1020.77;222.71;16.5;2017.96
2.55;1034.43;281.84;3.38;8.78
4.2;1028.5;277.61;6.36;203.41
2.97;1033.86;196.69;6.32;220.5
5.2;1020.31;218.16;9.16;706.82
3.65;1029.05;248.88;5.7;124.73
4.45;1029.19;287.3;5.6;8.48
6.75;1016.98;288.94;12.89;1651.69
3.2;1009.76;265.27;5.36;3.65
3.97;1005.08;199.57;14.59;1984.23
7.22;1034.56;202.95;2.37;8.29
4.95;1019.9;214.98;8.83;617.24
4.39;1009.19;236.42;11.43;1294.43
3.7;1026.66;206.58;9.41;732.89
6.04;988.16;255.88;13.46;1748.79
2.76;997.86;278.6;11.84;1315.44
5.49;1014.54;246.14;13.4;1060.01
4.21;1012.33;286.51;12.5;1612.73
4.13;1023.08;220.95;6.31;3.72
5.69;1028.3;177.23;4.76;7.21
4.67;1014.97;291.05;3.12;4.15
2.82;1035.13;302.91;4.48;8.49
5.47;1012.9;208.62;14.39;1963.28
5.46;1010.37;268.6;8.63;596.87
5.21;1028.16;296.46;6.91;267.67
5.71;986.08;244.44;16.52;2017.35
3.31;1029.99;204.03;3.27;7.16
2.42;1033.2;273.54;6.0;8.41
3.23;1029.14;244.79;4.26;7.35
6.06;1029.78;194.47;7.66;388.83
3.3;980.65;299.03;12.91;1464.32
0.64;1015.71;139.56;6.74;3.6
6.06;1024.4;188.8;13.81;1889.55
6.35;1017.36;208.53;10.45;1007.26
5.4;1016.28;272.82;12.77;1693.03
5.26;1025.38;259.0;4.59;6.81
3.04;981.45;269.34;13.25;1843.31
4.3;1030.02;185.45;10.63;1040.1
4.63;1008.64;233.53;10.75;1068.74
2.68;1027.54;162.47;8.89;548.95
1.96;998.11;246.76;14.91;1971.41
5.67;1015.73;208.36;9.71;809.3
5.62;1028.06;292.42;8.52;564.73
7.19;1027.98;169.49;9.88;779.84
6.19;1018.86;202.1;10.38;993.33
4.43;1025.37;209.19;12.8;1681.7
5.57;1016.95;264.68;12.45;1592.04
2.96;1023.55;151.37;8.88;564.97
4.65;1023.39;247.91;9.61;780.95
4.27;1028.35;250.41;7.62;395.57
4.87;1023.67;234.37;9.39;752.02
4.47;1028.61;321.98;5.78;120.69
2.23;1027.6;145.57;6.81;208.9
4.25;1024.61;220.51;6.87;271.93
3.77;1032.64;354.37;6.7;182.85
4.69;1008.48;229.34;10.02;874.12
-0.71;1032.67;336.89;4.99;21.82
3.2;1029.38;279.97;6.82;282.79
3.95;1026.45;130.6;4.76;7.16
2.69;1011.07;261.36;6.34;3.67
6.28;1018.75;205.98;9.92;845.19
2.26;981.98;281.7;14.73;1923.03
4.66;1023.31;237.83;10.59;1065.44
-3.93;1000.4;156.1;0.42;7.84
5.03;1035.28;172.14;2.6;8.27
2.53;1028.73;203.33;2.42;7.87
3.87;1028.55;282.92;8.93;577.34
6.63;1029.63;190.03;8.49;499.28
1.06;1031.7;306.29;5.44;107.47
0.79;998.97;258.17;20.06;2019.77
0.35;999.3;341.6;6.05;139.86
6.23;1026.84;299.09;6.3;219.31
6.29;1018.55;208.5;9.51;747.6
3.66;1028.73;129.09;4.53;7.25
6.05;987.96;254.12;14.11;1910.23
2.51;1010.73;224.44;6.41;3.71
5.19;1019.71;199.04;9.11;660.43
2.35;987.33;316.13;14.47;729.44
4.69;1000.49;210.55;9.02;667.55
3.5;1012.23;297.11;12.82;1543.74
4.21;1029.18;284.89;5.96;8.38
4.09;1028.79;134.64;4.44;7.23
4.64;1024.76;228.51;6.54;226.27
3.7;1029.52;245.17;6.3;194.31
7.56;1018.6;301.84;19.26;614.24
3.83;1026.47;228.13;11.26;1237.11
3.75;1008.16;220.6;12.15;1454.34
5.18;1009.65;253.06;12.93;1747.84
4.26;1028.28;245.28;6.62;244.03
4.51;1028.01;209.66;6.37;202.48
3.81;1028.18;161.6;10.43;928.32
4.88;1014.84;278.27;15.24;2010.77
5.85;998.23;257.42;15.02;2003.6
5.64;1008.66;242.13;17.82;2018.61
2.22;980.92;274.76;19.04;2023.86
4.41;1007.36;165.2;6.78;3.74
4.65;1008.09;224.92;9.31;707.42
4.6;1019.8;205.87;9.34;725.32
4.7;1011.08;235.42;18.12;2018.66
6.25;1028.33;150.98;4.24;6.94
4.47;1014.73;318.24;1.97;4.16
1.67;1001.0;317.21;12.42;1706.4
5.25;1008.65;179.6;11.71;1311.15
3.93;1027.16;232.84;6.33;204.48
4.29;1023.92;203.33;6.66;220.84
0.2;994.85;324.41;17.47;2017.64
0.7;1031.81;341.02;6.87;267.35
6.23;1010.2;192.05;13.07;1653.94
7.7;1016.91;298.41;17.49;680.8
6.59;1028.57;310.27;5.07;78.52
2.11;1032.8;317.93;5.39;7.4
2.6;1010.93;242.97;6.22;3.66
5.46;1016.41;269.15;12.73;1673.07
4.02;1023.3;214.49;14.21;1956.15
-3.42;1032.21;257.24;2.03;8.1
6.04;1016.72;202.51;9.68;833.04
-4.55;1032.37;347.55;2.24;7.76
4.84;1012.69;321.27;1.39;3.91
5.25;998.24;255.05;20.02;2022.25
3.49;1011.22;245.59;8.79;640.35
2.12;1030.24;312.27;7.78;427.1
7.18;1016.54;293.42;13.51;1797.36
0.14;1028.3;166.71;3.91;7.97
1.77;1033.02;300.03;5.68;168.63
5.08;999.27;263.95;18.49;2022.14
4.82;1023.47;230.13;9.74;803.4
5.88;998.11;267.15;17.65;2021.19
5.25;1028.27;209.17;4.85;35.54
6.53;1021.9;247.78;6.12;163.81
1.14;1031.01;332.32;7.89;425.49
4.24;1029.18;201.37;4.47;7.23
3.41;1027.27;274.27;6.66;263.17
5.66;999.18;243.33;12.91;1690.15
4.69;1023.52;239.54;8.3;530.55
6.24;988.72;261.18;15.02;131.19
2.55;1034.32;303.0;3.46;8.69
4.23;1027.59;201.12;7.51;349.73
3.98;1028.61;277.29;6.44;169.84
0.48;1000.65;320.98;10.46;1162.37
0.02;1032.62;129.04;1.02;8.07
3.86;1025.63;138.23;8.52;459.31
3.05;1035.18;307.08;3.23;8.74
5.32;1014.21;271.22;15.94;2014.08
2.25;1027.4;154.38;7.61;354.58
2.42;998.4;269.41;16.46;884.72
3.15;1031.43;176.46;8.33;525.46
3.88;1030.69;185.01;10.38;967.63
5.73;1026.49;246.16;1.97;7.21
4.63;1023.44;235.09;9.66;792.29
2.79;1010.7;253.92;6.36;3.66
3.6;1028.03;217.08;1.91;7.75
7.47;1028.01;312.21;6.72;307.74
1.87;982.77;292.53;13.16;1717.29
3.48;1029.46;259.57;5.13;90.19
2.49;1032.74;287.07;8.24;480.47
3.36;1027.47;203.07;7.51;335.93
3.25;1029.07;281.08;5.44;90.76
1.84;1032.78;319.15;5.8;118.68
5.0;1025.44;261.71;4.92;6.92
-0.56;1002.55;329.48;5.11;63.2
3.8;1029.4;165.43;9.16;675.75
5.45;1014.49;272.15;16.06;2011.77
6.14;1017.6;206.46;10.1;916.78
5.37;1008.94;251.29;12.55;1539.53
6.1;1019.81;296.2;6.61;3.83
3.61;1029.1;218.21;6.23;193.15
0.19;1032.63;152.33;1.22;7.85
4.52;1003.78;182.7;8.72;585.93
5.33;1028.49;233.17;5.66;118.4
5.88;998.48;261.25;15.02;2007.32
3.71;1025.05;207.94;6.48;207.39
4.08;1010.94;296.09;8.28;506.89
1.36;984.24;300.49;14.27;1932.31
4.69;1023.19;234.7;7.43;363.42
6.47;1021.42;129.1;8.07;424.32
3.28;1029.1;242.71;4.59;7.94
2.81;1032.3;336.43;3.82;8.25
4.84;1028.21;194.74;10.81;1082.02
2.76;1029.14;184.68;4.29;7.94
5.41;1019.51;200.23;9.52;762.85
4.35;1028.82;233.81;6.34;221.91
5.14;1029.37;182.81;7.74;427.06
3.88;1009.82;265.81;11.09;1283.41
5.03;998.55;260.54;20.73;1395.56
4.64;1000.9;206.4;9.29;670.79
7.43;1028.1;228.8;6.86;259.38
0.56;1032.52;247.76;0.91;8.13
2.14;1029.92;317.06;4.86;7.63
4.08;1016.98;227.8;17.29;2015.98
5.2;1007.58;238.43;13.02;1751.72
5.04;1015.3;191.99;5.69;143.04
5.48;1025.71;264.48;4.12;6.79
3.77;1026.95;231.11;10.71;1111.67
2.63;980.89;274.0;18.37;2020.33
5.77;993.77;229.58;17.49;2020.69
4.98;1015.7;248.55;13.52;1837.67
